packet_count,byte_count,flow_duration,protocol,label,attack_type
255,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
220,1595,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,1,0,UDP,malicious,Probe
255,2295,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
256,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
255,1308,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,521,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
64,0,0,TCP,malicious,DDoS
255,827,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
208,8737,0,TCP,normal,Normal
176,1113,0,TCP,normal,Normal
33,246,0,TCP,malicious,Credential Attack
255,1782,0,TCP,normal,Normal
255,330,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,1032,0,ICMP,malicious,DDoS
255,251,2355,UDP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,183,0,ICMP,normal,Normal
272,179,0,UDP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,1,40682,TCP,malicious,Probe
255,0,0,TCP,malicious,DDoS
139,854,0,TCP,normal,Normal
330,0,0,TCP,malicious,Probe
255,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
25,0,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
54,740,0,TCP,normal,Normal
255,0,0,TCP,normal,Normal
255,86974,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,62854,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
12,1480,0,ICMP,malicious,DDoS
255,1206,0,TCP,normal,Normal
232,0,0,TCP,malicious,Probe
129,8,0,ICMP,malicious,Probe
255,0,0,TCP,malicious,DDoS
255,2587,0,TCP,normal,Normal
255,974,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,34175,0,TCP,normal,Normal
79,740,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
255,115,0,UDP,normal,Normal
255,2602,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,2356,0,TCP,normal,Normal
255,620,0,TCP,normal,Normal
255,88,0,UDP,normal,Normal
8,0,0,TCP,normal,Normal
255,597,0,TCP,normal,Normal
75,1418,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
106,9,1,TCP,malicious,Probe
255,591,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,113,0,UDP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
255,12416,0,TCP,normal,Normal
10,1501,0,TCP,normal,Normal
255,885,0,TCP,normal,Normal
255,2410,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
176,62854,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
255,2474,0,TCP,normal,Normal
82,1177,23,TCP,normal,Normal
255,1374,0,TCP,normal,Normal
106,641,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
255,471,0,TCP,normal,Normal
134,0,0,TCP,malicious,DDoS
255,1606,0,TCP,normal,Normal
275,0,0,TCP,malicious,DDoS
255,753,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,747,0,TCP,normal,Normal
255,808,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,3995,0,TCP,normal,Normal
181,1214,4,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,176,0,UDP,normal,Normal
219,1160,0,TCP,normal,Normal
255,2991,0,TCP,normal,Normal
255,2554,0,TCP,normal,Normal
255,2545,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
255,570,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
293,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
255,577,0,TCP,normal,Normal
255,3434,0,TCP,normal,Normal
10,245,0,TCP,normal,Normal
255,2915,0,TCP,normal,Normal
140,8,0,ICMP,malicious,Probe
255,989,0,TCP,normal,Normal
255,561,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
255,1137,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
247,14052,0,TCP,normal,Normal
145,20,0,ICMP,malicious,Probe
255,989,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,2056,0,TCP,normal,Normal
63,62854,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
255,1955,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,701,0,TCP,normal,Normal
255,25033,0,TCP,normal,Normal
255,252,4196,UDP,normal,Normal
255,782,0,TCP,normal,Normal
278,0,0,TCP,malicious,DDoS
259,0,0,TCP,malicious,DDoS
255,121,0,UDP,normal,Normal
255,4150,0,TCP,normal,Normal
2,0,0,TCP,normal,Normal
255,1,22981,TCP,malicious,Probe
255,1,31998,TCP,malicious,Probe
255,1152,0,TCP,normal,Normal
255,1090,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
293,0,0,TCP,malicious,DDoS
255,172,0,UDP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,15474,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
168,1466,1,TCP,normal,Normal
255,1343,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
53,8931,0,TCP,normal,Normal
254,0,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
247,62854,0,TCP,malicious,DDoS
255,1309,0,TCP,normal,Normal
152,277,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,18,0,ICMP,malicious,Probe
274,0,0,TCP,malicious,DDoS
228,62854,0,TCP,malicious,DDoS
255,4287,0,TCP,normal,Normal
53,8,0,ICMP,malicious,Probe
255,0,0,TCP,malicious,DDoS
255,1058,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
255,1016,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
509,1032,0,ICMP,malicious,DDoS
298,0,0,TCP,malicious,DDoS
255,7685,0,TCP,normal,Normal
75,8,0,ICMP,malicious,Probe
267,0,0,TCP,malicious,DDoS
255,86,0,UDP,normal,Normal
255,0,0,TCP,malicious,DDoS
37,140,14,UDP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,1087,0,TCP,normal,Normal
255,3212,10131,TCP,malicious,Credential Attack
255,14750,0,TCP,normal,Normal
270,0,0,TCP,malicious,DDoS
255,645,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,2017,0,TCP,normal,Normal
255,8300,0,TCP,normal,Normal
174,2216,0,TCP,normal,Normal
255,251,843,UDP,normal,Normal
255,3753,0,TCP,normal,Normal
255,170,0,UDP,normal,Normal
270,0,0,TCP,malicious,DDoS
255,0,0,TCP,normal,Normal
42,8,0,ICMP,malicious,Probe
310,0,0,TCP,malicious,Probe
255,19533,0,TCP,normal,Normal
294,0,0,TCP,malicious,DDoS
52,8,0,ICMP,malicious,Probe
267,0,0,TCP,malicious,DDoS
255,1260,0,TCP,normal,Normal
255,84,0,UDP,normal,Normal
69,2119,1,TCP,normal,Normal
255,111,0,UDP,normal,Normal
255,2432,0,TCP,normal,Normal
255,3395,0,TCP,normal,Normal
203,0,0,TCP,normal,Normal
274,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
255,1824,0,TCP,normal,Normal
255,113,0,UDP,normal,Normal
255,1997,0,TCP,normal,Normal
255,3909,0,TCP,normal,Normal
83,5020,0,TCP,malicious,Privilege Escalation
255,3047,0,TCP,normal,Normal
255,4634,0,TCP,normal,Normal
255,1175,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,7701,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,2498,0,TCP,normal,Normal
250,1548,1,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
274,0,0,TCP,malicious,DDoS
255,92,0,UDP,normal,Normal
98,1480,0,ICMP,malicious,DDoS
129,8,0,ICMP,malicious,Probe
178,12,0,TCP,normal,Normal
255,6601,0,TCP,normal,Normal
255,80774,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,38985,0,TCP,normal,Normal
511,1032,0,ICMP,malicious,DDoS
255,0,0,TCP,malicious,Probe
270,0,0,TCP,malicious,DDoS
260,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
211,0,0,TCP,normal,Normal
295,0,0,TCP,malicious,DDoS
199,18,0,ICMP,malicious,Probe
255,0,0,TCP,malicious,DDoS
255,0,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,543,0,TCP,normal,Normal
375,0,1,TCP,malicious,Probe
259,0,0,TCP,malicious,DDoS
107,215,0,UDP,malicious,Probe
255,0,0,TCP,malicious,DDoS
255,252,2234,UDP,normal,Normal
255,0,0,TCP,malicious,DDoS
192,1241,0,TCP,normal,Normal
255,1144,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,3683,2,TCP,malicious,Credential Attack
253,0,0,TCP,normal,Normal
144,8,0,ICMP,malicious,Probe
255,1277,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,252,5249,UDP,normal,Normal
255,0,0,TCP,malicious,DDoS
81,0,0,TCP,normal,Normal
288,0,0,TCP,malicious,DDoS
255,635,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,5616,0,TCP,normal,Normal
106,0,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
255,1374,0,TCP,normal,Normal
255,1671,0,TCP,normal,Normal
255,88,0,UDP,normal,Normal
275,0,0,TCP,malicious,DDoS
255,5779,0,TCP,normal,Normal
255,0,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
255,58116,0,TCP,malicious,DDoS
247,251026,1,TCP,normal,Normal
255,175,0,UDP,normal,Normal
255,1,0,UDP,malicious,Probe
255,0,0,TCP,malicious,DDoS
64,42,0,UDP,normal,Normal
255,165917,10797,TCP,normal,Normal
285,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
255,2666,0,TCP,normal,Normal
255,3072,0,TCP,normal,Normal
255,2071,0,TCP,normal,Normal
255,122,0,UDP,normal,Normal
206,0,0,TCP,normal,Normal
62,8,0,ICMP,malicious,Probe
169,2113,3,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
255,2865,0,TCP,normal,Normal
255,6231,0,TCP,normal,Normal
180,1376,0,TCP,normal,Normal
11,284,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
511,1032,0,ICMP,malicious,DDoS
55,0,0,TCP,malicious,Probe
255,0,0,TCP,malicious,DDoS
156,8,0,ICMP,malicious,Probe
3,5616,28,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,1107,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,92,0,UDP,normal,Normal
255,2339,0,TCP,normal,Normal
6,1387,22,TCP,normal,Normal
255,251,5342,UDP,normal,Normal
255,161,0,UDP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,6,4,TCP,malicious,Probe
79,36,0,UDP,normal,Normal
255,0,0,TCP,malicious,DDoS
149,1066,14,TCP,normal,Normal
186,0,0,TCP,malicious,Probe
255,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
172,59,0,TCP,normal,Normal
255,28,0,UDP,malicious,DDoS
160,110,4,UDP,normal,Normal
1,9701,198,TCP,malicious,Credential Attack
47,8,0,ICMP,malicious,Probe
262,174,0,UDP,normal,Normal
266,0,0,TCP,malicious,DDoS
255,2581,0,TCP,normal,Normal
255,2081,0,TCP,normal,Normal
298,0,0,TCP,malicious,DDoS
511,1032,0,ICMP,malicious,DDoS
255,0,0,TCP,malicious,Probe
8,294,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,738,0,TCP,normal,Normal
255,15257,0,TCP,normal,Normal
3,35508,0,TCP,normal,Normal
130,1641,3,TCP,normal,Normal
274,0,0,TCP,malicious,DDoS
183,11593,34,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,2535,0,TCP,normal,Normal
255,251,0,UDP,normal,Normal
255,826,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
60,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
255,123,0,UDP,normal,Normal
255,0,0,TCP,malicious,DDoS
269,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
290,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
144,933,9,TCP,normal,Normal
255,114,0,UDP,normal,Normal
255,1060,0,TCP,normal,Normal
255,21655,509,TCP,normal,Normal
255,7012,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
220,1878,1,TCP,normal,Normal
255,572,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,5626,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
237,252,0,UDP,normal,Normal
255,1331,0,TCP,normal,Normal
93,8,0,ICMP,malicious,Probe
255,0,0,TCP,malicious,DDoS
255,5055,0,TCP,normal,Normal
255,2067,11310,TCP,normal,Normal
51,8,0,ICMP,malicious,Probe
134,8,0,ICMP,malicious,Probe
255,3458,0,TCP,normal,Normal
197,18,0,ICMP,malicious,Probe
255,1032,0,ICMP,malicious,DDoS
255,2659,0,TCP,normal,Normal
7,5135678,5051,TCP,malicious,Credential Attack
255,4239,0,TCP,normal,Normal
224,0,0,TCP,malicious,Probe
146,0,0,TCP,malicious,DDoS
255,2116,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
277,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
255,88,0,UDP,normal,Normal
145,0,0,TCP,malicious,DDoS
296,0,0,TCP,malicious,DDoS
68,227,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
300,0,0,TCP,malicious,DDoS
255,3299,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,250,7864,UDP,normal,Normal
167,1353,3,TCP,normal,Normal
255,1189,0,TCP,normal,Normal
255,3707,0,TCP,normal,Normal
255,10688,0,TCP,normal,Normal
255,25753,0,TCP,normal,Normal
255,0,0,TCP,malicious,Probe
12,1615,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,1,0,UDP,malicious,Probe
511,1032,0,ICMP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
207,18,0,ICMP,malicious,Probe
255,0,0,TCP,malicious,DDoS
255,823,0,TCP,normal,Normal
255,11543,0,TCP,normal,Normal
255,2806,0,TCP,normal,Normal
255,3023,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,Probe
77,0,0,TCP,malicious,Probe
172,3500,4,TCP,normal,Normal
141,143,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,5529,0,TCP,normal,Normal
255,5772,0,TCP,normal,Normal
255,2500,0,TCP,normal,Normal
255,90,0,UDP,normal,Normal
17,1612,0,TCP,normal,Normal
255,2498,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
30,68,8,UDP,normal,Normal
218,61840,0,TCP,malicious,DDoS
255,2267,0,TCP,normal,Normal
290,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
255,0,0,TCP,normal,Normal
72,2246,4,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
98,28,0,UDP,malicious,DDoS
176,177,0,UDP,normal,Normal
255,2042,0,TCP,normal,Normal
255,5042,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
265,158,0,UDP,normal,Normal
255,3692,0,TCP,normal,Normal
131,2000,16,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
40,3478,28,TCP,normal,Normal
297,0,0,TCP,malicious,DDoS
255,1790,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,116,0,UDP,normal,Normal
125,6601,0,TCP,normal,Normal
304,0,3,TCP,malicious,Probe
266,0,0,TCP,malicious,DDoS
255,8120,0,TCP,normal,Normal
255,1672,0,TCP,normal,Normal
230,0,0,TCP,malicious,Probe
194,0,0,TCP,malicious,DDoS
255,0,0,TCP,normal,Normal
255,7328,0,TCP,normal,Normal
255,252,4748,UDP,normal,Normal
255,0,0,TCP,malicious,DDoS
93,10389,0,TCP,normal,Normal
255,914,0,TCP,normal,Normal
255,524,0,TCP,normal,Normal
255,1631,0,TCP,normal,Normal
255,1350,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
281,0,0,TCP,malicious,DDoS
255,147,0,UDP,normal,Normal
255,78,0,ICMP,normal,Normal
255,1267,0,TCP,normal,Normal
255,4184,0,TCP,normal,Normal
254,608,0,TCP,normal,Normal
255,1640,0,TCP,normal,Normal
287,0,0,TCP,malicious,DDoS
255,5062,0,TCP,normal,Normal
255,353,0,TCP,normal,Normal
255,147,0,UDP,normal,Normal
153,9023,8,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,1117,0,TCP,normal,Normal
255,10433,0,TCP,normal,Normal
255,714,0,TCP,normal,Normal
255,2424,0,TCP,normal,Normal
255,92,0,UDP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,176,0,UDP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,28,0,UDP,malicious,DDoS
255,1296,0,TCP,normal,Normal
477,1032,0,ICMP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
82,49,0,TCP,normal,Normal
13,621,0,TCP,normal,Normal
155,8,0,ICMP,malicious,Probe
255,0,0,TCP,malicious,DDoS
162,520,0,UDP,normal,Normal
255,874,0,TCP,normal,Normal
255,1809,0,TCP,normal,Normal
248,0,0,TCP,normal,Normal
255,16868,0,TCP,normal,Normal
171,931,0,TCP,normal,Normal
250,0,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
255,84,25,UDP,normal,Normal
236,84,0,UDP,normal,Normal
255,6063,0,TCP,normal,Normal
255,3274,15,TCP,normal,Normal
255,78,0,ICMP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,507,0,TCP,normal,Normal
229,0,0,TCP,normal,Normal
255,3324,0,TCP,normal,Normal
255,3012,32,TCP,normal,Normal
255,3348,5057,TCP,malicious,Credential Attack
255,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
285,0,0,TCP,malicious,DDoS
255,125,0,UDP,normal,Normal
124,953,1,TCP,normal,Normal
207,1613,0,TCP,normal,Normal
54,192,0,TCP,normal,Normal
255,1539,0,TCP,normal,Normal
255,33301,0,TCP,normal,Normal
255,4895,0,TCP,normal,Normal
255,5305,0,TCP,normal,Normal
148,3909,0,TCP,normal,Normal
255,1120,3,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
255,509,0,TCP,normal,Normal
255,95,0,TCP,normal,Normal
123,0,0,TCP,malicious,DDoS
206,1349,36,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,88,0,UDP,normal,Normal
255,4897,0,TCP,normal,Normal
35,1874,0,TCP,normal,Normal
255,2418,0,TCP,normal,Normal
263,0,0,TCP,malicious,DDoS
255,147,0,UDP,normal,Normal
255,177,0,UDP,normal,Normal
255,1171,0,TCP,normal,Normal
287,0,0,TCP,malicious,DDoS
181,1724,31,TCP,normal,Normal
251,12,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,2495,0,TCP,normal,Normal
375,1032,0,ICMP,malicious,DDoS
257,0,0,TCP,malicious,DDoS
255,1,0,UDP,malicious,Probe
53,8,0,ICMP,malicious,Probe
255,0,0,TCP,malicious,DDoS
255,2734,0,TCP,normal,Normal
128,2913,6,TCP,normal,Normal
193,2774,27,TCP,normal,Normal
255,177,0,UDP,normal,Normal
255,0,0,TCP,malicious,DDoS
8,8,0,ICMP,malicious,Probe
6,5676,22,TCP,normal,Normal
255,0,0,TCP,malicious,Probe
255,8,0,ICMP,malicious,Probe
255,88,0,UDP,normal,Normal
257,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
255,1422,0,TCP,normal,Normal
255,1132,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,114,0,UDP,normal,Normal
276,520,0,ICMP,malicious,DDoS
255,4279,0,TCP,normal,Normal
255,1961,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,2053,0,TCP,normal,Normal
255,0,0,TCP,malicious,Probe
255,14668,0,TCP,normal,Normal
255,117,0,UDP,normal,Normal
255,1,39062,TCP,malicious,Probe
255,596,0,TCP,normal,Normal
192,3468,0,TCP,normal,Normal
218,5625,27,TCP,normal,Normal
140,0,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
510,1032,0,ICMP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
220,1051,6,TCP,normal,Normal
255,3414,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,4105,0,TCP,normal,Normal
71,3775,0,TCP,normal,Normal
152,1735,0,TCP,normal,Normal
255,28,0,UDP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
255,86,0,UDP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,1055,0,TCP,normal,Normal
255,9408,0,TCP,normal,Normal
294,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
159,0,0,TCP,normal,Normal
272,0,0,TCP,malicious,DDoS
255,1855,0,TCP,normal,Normal
255,742,0,TCP,normal,Normal
152,931,0,TCP,normal,Normal
146,1285,0,TCP,normal,Normal
50,207,0,UDP,malicious,Probe
200,3261,1,TCP,normal,Normal
255,1510,0,TCP,normal,Normal
46,5135678,5043,TCP,malicious,Credential Attack
85,1255,1,TCP,normal,Normal
255,602,0,TCP,normal,Normal
255,1376,0,TCP,normal,Normal
143,12165,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,3526,0,TCP,normal,Normal
269,0,0,TCP,malicious,DDoS
255,1161,0,TCP,normal,Normal
23,1764,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,88,0,UDP,normal,Normal
255,1179,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
255,105,0,UDP,normal,Normal
127,3613,1,TCP,malicious,Credential Attack
113,0,0,TCP,malicious,DDoS
265,0,0,TCP,malicious,DDoS
255,84,0,UDP,normal,Normal
300,0,0,TCP,malicious,DDoS
137,215,0,UDP,malicious,Probe
255,181,0,UDP,normal,Normal
155,231,0,TCP,normal,Normal
131,30,0,UDP,normal,Normal
255,891,0,TCP,normal,Normal
234,207,0,UDP,malicious,Probe
255,1886,1,TCP,normal,Normal
255,877,0,TCP,normal,Normal
243,748,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
255,75,0,UDP,malicious,Probe
6,30,0,ICMP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,1,0,UDP,malicious,Probe
255,1391,0,TCP,normal,Normal
255,2172,0,TCP,normal,Normal
255,251,4366,UDP,normal,Normal
255,28,0,UDP,malicious,DDoS
255,18511,0,TCP,normal,Normal
255,7563,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
436,0,0,TCP,malicious,Probe
255,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
308,1032,0,ICMP,malicious,DDoS
217,0,0,TCP,normal,Normal
262,0,0,TCP,malicious,DDoS
255,724,0,TCP,normal,Normal
255,88,0,UDP,normal,Normal
255,2428,0,TCP,normal,Normal
159,952,3,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,631,0,TCP,normal,Normal
268,0,0,TCP,malicious,DDoS
255,1627,0,TCP,normal,Normal
240,2046,0,TCP,normal,Normal
255,3674,2,TCP,malicious,Credential Attack
154,28,0,UDP,malicious,DDoS
255,3610,0,TCP,normal,Normal
255,2780,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,18764,0,TCP,normal,Normal
256,0,0,TCP,malicious,Probe
277,178,0,UDP,normal,Normal
26,0,0,TCP,normal,Normal
52,7196,0,TCP,normal,Normal
151,1461,0,TCP,normal,Normal
255,252,0,UDP,normal,Normal
289,0,0,TCP,malicious,DDoS
255,860,0,TCP,normal,Normal
57,14,0,TCP,normal,Normal
228,15356,0,TCP,normal,Normal
123,1302,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
148,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
255,2101,0,TCP,normal,Normal
161,3799,0,TCP,normal,Normal
255,8348,0,TCP,normal,Normal
303,0,0,TCP,malicious,Probe
255,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
255,693,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
255,201,0,TCP,normal,Normal
255,2876,0,TCP,normal,Normal
176,1863,7,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
260,0,0,TCP,malicious,DDoS
255,2667,0,TCP,normal,Normal
255,155,0,UDP,normal,Normal
255,17805,0,TCP,normal,Normal
255,2107,0,TCP,normal,Normal
255,183,0,ICMP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,88,0,UDP,normal,Normal
255,251,0,UDP,normal,Normal
255,1,37253,TCP,malicious,Probe
255,0,0,TCP,malicious,DDoS
255,17291,0,TCP,normal,Normal
101,16634,540,TCP,normal,Normal
255,688,0,TCP,normal,Normal
187,1167,3,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,4931,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
245,1161,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,27202,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
129,8,0,ICMP,malicious,Probe
255,0,0,TCP,normal,Normal
260,0,0,TCP,malicious,DDoS
255,4483,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
122,0,0,TCP,malicious,DDoS
255,2539,0,TCP,normal,Normal
255,11573,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,1822,0,TCP,normal,Normal
255,974,0,TCP,normal,Normal
175,8110,0,TCP,normal,Normal
281,0,0,TCP,malicious,DDoS
